C24,C64,t0,c6,pos,injected,scenario_id,k,expected_sigma,recipe_normal
SIM_CH_3,C64_14336_CH_3,1546426686.5,C6_0,384,True,SC1-DRIFT-C11,183,2.5,True
SIM_CH_3,C64_14320_CH_3,1546427650.3,C6_0,385,True,SC1-DRIFT-C11,184,2.5,True
SIM_CH_3,C64_14325_CH_3,1546428346.3,C6_0,386,True,SC1-DRIFT-C11,185,2.5,True
SIM_CH_3,C64_14297_CH_3,1546429207.7,C6_0,387,True,SC1-DRIFT-C11,186,2.5,True
SIM_CH_3,C64_14303_CH_3,1546429997.1,C6_0,388,True,SC1-DRIFT-C11,187,2.5,True
SIM_CH_3,C64_14256_CH_3,1546430378.3,C6_0,389,True,SC1-DRIFT-C11,188,2.5,True
SIM_CH_3,C64_14260_CH_3,1546430741.4,C6_0,390,True,SC1-DRIFT-C11,189,2.5,True
SIM_CH_3,C64_14268_CH_3,1546431770.9,C6_0,391,True,SC1-DRIFT-C11,190,2.5,True
SIM_CH_3,C64_14707_CH_3,1546449617.6,C6_0,392,True,SC1-DRIFT-C11,191,2.5,True
SIM_CH_3,C64_14701_CH_3,1546450631.8,C6_0,393,True,SC1-DRIFT-C11,192,2.5,True
SIM_CH_3,C64_14693_CH_3,1546463806.7,C6_0,394,True,SC1-DRIFT-C11,193,2.5,True
SIM_CH_3,C64_14689_CH_3,1546464731.3,C6_0,395,True,SC1-DRIFT-C11,194,2.5,True
SIM_CH_3,C64_14670_CH_3,1546490104.8,C6_0,396,True,SC1-DRIFT-C11,195,2.5,True
SIM_CH_3,C64_14666_CH_3,1546490336.2,C6_0,397,True,SC1-DRIFT-C11,196,2.5,True
SIM_CH_3,C64_14649_CH_3,1546493985.4,C6_0,398,True,SC1-DRIFT-C11,197,2.5,True
SIM_CH_3,C64_14641_CH_3,1546494333.6,C6_0,399,True,SC1-DRIFT-C11,198,2.5,True
SIM_CH_3,C64_14606_CH_3,1546495177.1,C6_0,400,True,SC1-DRIFT-C11,199,2.5,True
SIM_CH_3,C64_14612_CH_3,1546495516.2,C6_0,401,True,SC1-DRIFT-C11,200,2.5,True
SIM_CH_3,C64_14590_CH_3,1546496251.5,C6_0,402,True,SC1-DRIFT-C11,201,2.5,True
SIM_CH_3,C64_14596_CH_3,1546496368.6,C6_0,403,True,SC1-DRIFT-C11,202,2.5,True
SIM_CH_3,C64_14600_CH_3,1546497064.9,C6_0,404,True,SC1-DRIFT-C11,203,2.5,True
SIM_CH_3,C64_14571_CH_3,1546523734.4,C6_0,405,True,SC1-DRIFT-C11,204,2.5,True
SIM_CH_3,C64_14567_CH_3,1546524316.7,C6_0,406,True,SC1-DRIFT-C11,205,2.5,True
SIM_CH_3,C64_14540_CH_3,1546526090.2,C6_0,407,True,SC1-DRIFT-C11,206,2.5,True
SIM_CH_3,C64_14544_CH_3,1546526435.4,C6_0,408,True,SC1-DRIFT-C11,207,2.5,True
SIM_CH_3,C64_14548_CH_3,1546527017.7,C6_0,409,True,SC1-DRIFT-C11,208,2.5,True
SIM_CH_3,C64_15167_CH_3,1546527650.9,C6_0,410,True,SC1-DRIFT-C11,209,2.5,True
SIM_CH_3,C64_15173_CH_3,1546527876.5,C6_0,411,True,SC1-DRIFT-C11,210,2.5,True
SIM_CH_3,C64_15178_CH_3,1546528920.5,C6_0,412,True,SC1-DRIFT-C11,211,2.5,True
SIM_CH_3,C64_15149_CH_3,1546529178.6,C6_0,413,True,SC1-DRIFT-C11,212,2.5,True
SIM_CH_3,C64_15144_CH_3,1546529874.8,C6_0,414,True,SC1-DRIFT-C11,213,2.5,True
SIM_CH_3,C64_15128_CH_3,1546530850.2,C6_0,415,True,SC1-DRIFT-C11,214,2.5,True
SIM_CH_3,C64_15122_CH_3,1546531300.4,C6_0,416,True,SC1-DRIFT-C11,215,2.5,True
SIM_CH_3,C64_15118_CH_3,1546531750.7,C6_0,417,True,SC1-DRIFT-C11,216,2.5,True
SIM_CH_3,C64_15097_CH_3,1546533077.2,C6_0,418,True,SC1-DRIFT-C11,217,2.5,True
SIM_CH_3,C64_15093_CH_3,1546533887.6,C6_0,419,True,SC1-DRIFT-C11,218,2.5,True
SIM_CH_3,C64_15086_CH_3,1546534397.8,C6_0,420,True,SC1-DRIFT-C11,219,2.5,True
SIM_CH_3,C64_15082_CH_3,1546535076.7,C6_0,421,True,SC1-DRIFT-C11,220,2.5,True
SIM_CH_3,C64_15048_CH_3,1546536378.6,C6_0,422,True,SC1-DRIFT-C11,221,2.5,True
SIM_CH_3,C64_15043_CH_3,1546536492.6,C6_0,423,True,SC1-DRIFT-C11,222,2.5,True
SIM_CH_3,C64_15027_CH_3,1546538041.2,C6_0,424,True,SC1-DRIFT-C11,223,2.5,True
SIM_CH_3,C64_15019_CH_3,1546538719.6,C6_0,425,True,SC1-DRIFT-C11,224,2.5,True
SIM_CH_3,C64_15002_CH_3,1546539686.6,C6_0,426,True,SC1-DRIFT-C11,225,2.5,True
SIM_CH_3,C64_14992_CH_3,1546542021.6,C6_0,427,True,SC1-DRIFT-C11,226,2.5,True
SIM_CH_3,C64_14986_CH_3,1546542600.2,C6_0,428,True,SC1-DRIFT-C11,227,2.5,True
SIM_CH_3,C64_14968_CH_3,1546565947.2,C6_0,429,True,SC1-DRIFT-C11,228,2.5,True
SIM_CH_3,C64_14958_CH_3,1546566061.3,C6_0,430,True,SC1-DRIFT-C11,229,2.5,True
SIM_CH_3,C64_14919_CH_3,1546566337.5,C6_0,431,True,SC1-DRIFT-C11,230,2.5,True
SIM_CH_3,C64_14925_CH_3,1546566463.5,C6_0,432,True,SC1-DRIFT-C11,231,2.5,True
SIM_CH_3,C64_14898_CH_3,1546568336.3,C6_0,433,True,SC1-DRIFT-C11,232,2.5,True
SIM_CH_3,C64_14903_CH_3,1546568684.6,C6_0,434,True,SC1-DRIFT-C11,233,2.5,True
SIM_CH_3,C64_14875_CH_3,1546569546.3,C6_0,435,True,SC1-DRIFT-C11,234,2.5,True
SIM_CH_3,C64_14880_CH_3,1546570563.4,C6_0,436,True,SC1-DRIFT-C11,235,2.5,True
SIM_CH_3,C64_14865_CH_3,1546572403.2,C6_0,437,True,SC1-DRIFT-C11,236,2.5,True
SIM_CH_3,C64_14869_CH_3,1546573195.5,C6_0,438,True,SC1-DRIFT-C11,237,2.5,True
SIM_CH_3,C64_14861_CH_3,1546573306.6,C6_0,439,True,SC1-DRIFT-C11,238,2.5,True
SIM_CH_3,C64_14839_CH_3,1546575830.8,C6_0,440,True,SC1-DRIFT-C11,239,2.5,True
SIM_CH_3,C64_14844_CH_3,1546576284.9,C6_0,441,True,SC1-DRIFT-C11,240,2.5,True
SIM_CH_3,C64_14834_CH_3,1546576509.1,C6_0,442,True,SC1-DRIFT-C11,241,2.5,True
SIM_CH_3,C64_14796_CH_3,1546576785.2,C6_0,443,True,SC1-DRIFT-C11,242,2.5,True
SIM_CH_3,C64_14805_CH_3,1546577133.3,C6_0,444,True,SC1-DRIFT-C11,243,2.5,True
SIM_CH_3,C64_14801_CH_3,1546577250.3,C6_0,445,True,SC1-DRIFT-C11,244,2.5,True
SIM_CH_3,C64_14778_CH_3,1546584621.4,C6_0,446,True,SC1-DRIFT-C11,245,2.5,True
SIM_CH_3,C64_14773_CH_3,1546585185.6,C6_0,447,True,SC1-DRIFT-C11,246,2.5,True
SIM_CH_3,C64_14748_CH_3,1546585566.8,C6_0,448,True,SC1-DRIFT-C11,247,2.5,True
SIM_CH_3,C64_14754_CH_3,1546585920.9,C6_0,449,True,SC1-DRIFT-C11,248,2.5,True
SIM_CH_3,C64_14743_CH_3,1546587247.5,C6_0,450,True,SC1-DRIFT-C11,249,2.5,True
SIM_CH_3,C64_14738_CH_3,1546588150.8,C6_0,451,True,SC1-DRIFT-C11,250,2.5,True
SIM_CH_3,C64_15606_CH_3,1546641227.6,C6_0,452,True,SC1-DRIFT-C11,251,2.5,True
SIM_CH_3,C64_15601_CH_3,1546641344.6,C6_0,453,True,SC1-DRIFT-C11,252,2.5,True
SIM_CH_3,C64_15570_CH_3,1546641743.8,C6_0,454,True,SC1-DRIFT-C11,253,2.5,True
SIM_CH_3,C64_15564_CH_3,1546642872.3,C6_0,455,True,SC1-DRIFT-C11,254,2.5,True
SIM_CH_3,C64_15558_CH_3,1546643499.5,C6_0,456,True,SC1-DRIFT-C11,255,2.5,True
SIM_CH_3,C64_15554_CH_3,1546643964.6,C6_0,457,True,SC1-DRIFT-C11,256,2.5,True
SIM_CH_3,C64_15513_CH_3,1546644582.9,C6_0,458,True,SC1-DRIFT-C11,257,2.5,True
SIM_CH_3,C64_15521_CH_3,1546645276.3,C6_0,459,True,SC1-DRIFT-C11,258,2.5,True
SIM_CH_3,C64_15525_CH_3,1546645984.6,C6_0,460,True,SC1-DRIFT-C11,259,2.5,True
SIM_CH_3,C64_15501_CH_3,1546646233.5,C6_0,461,True,SC1-DRIFT-C11,260,2.5,True
SIM_CH_3,C64_15508_CH_3,1546646812.7,C6_0,462,True,SC1-DRIFT-C11,261,2.5,True
SIM_CH_3,C64_15470_CH_3,1546647794.1,C6_0,463,True,SC1-DRIFT-C11,262,2.5,True
SIM_CH_3,C64_15466_CH_3,1546648469.3,C6_0,464,True,SC1-DRIFT-C11,263,2.5,True
SIM_CH_3,C64_15453_CH_3,1546652739.8,C6_0,465,True,SC1-DRIFT-C11,264,2.5,True
SIM_CH_3,C64_15458_CH_3,1546652856.8,C6_0,466,True,SC1-DRIFT-C11,265,2.5,True
SIM_CH_3,C64_15462_CH_3,1546653322.1,C6_0,467,True,SC1-DRIFT-C11,266,2.5,True
SIM_CH_3,C64_15417_CH_3,1546656791.2,C6_0,468,True,SC1-DRIFT-C11,267,2.5,True
SIM_CH_3,C64_15421_CH_3,1546657130.4,C6_0,469,True,SC1-DRIFT-C11,268,2.5,True
SIM_CH_3,C64_15394_CH_3,1546658207.7,C6_0,470,True,SC1-DRIFT-C11,269,2.5,True
SIM_CH_3,C64_15389_CH_3,1546659138.1,C6_0,471,True,SC1-DRIFT-C11,270,2.5,True
SIM_CH_3,C64_15400_CH_3,1546659282.1,C6_0,472,True,SC1-DRIFT-C11,271,2.5,True
SIM_CH_3,C64_15370_CH_3,1546659876.5,C6_0,473,True,SC1-DRIFT-C11,272,2.5,True
SIM_CH_3,C64_15357_CH_3,1546660815.9,C6_0,474,True,SC1-DRIFT-C11,273,2.5,True
SIM_CH_3,C64_15361_CH_3,1546661758.3,C6_0,475,True,SC1-DRIFT-C11,274,2.5,True
SIM_CH_3,C64_15351_CH_3,1546662208.4,C6_0,476,True,SC1-DRIFT-C11,275,2.5,True
SIM_CH_3,C64_15281_CH_3,1546666128.3,C6_0,477,True,SC1-DRIFT-C11,276,2.5,True
SIM_CH_3,C64_15285_CH_3,1546666353.4,C6_0,478,True,SC1-DRIFT-C11,277,2.5,True
SIM_CH_3,C64_15277_CH_3,1546666917.6,C6_0,479,True,SC1-DRIFT-C11,278,2.5,True
SIM_CH_3,C64_15259_CH_3,1546667778.9,C6_0,480,True,SC1-DRIFT-C11,279,2.5,True
SIM_CH_3,C64_15252_CH_3,1546668244.1,C6_0,481,True,SC1-DRIFT-C11,280,2.5,True
SIM_CH_3,C64_15221_CH_3,1546669210.6,C6_0,482,True,SC1-DRIFT-C11,281,2.5,True
SIM_CH_3,C64_15216_CH_3,1546669435.6,C6_0,483,True,SC1-DRIFT-C11,282,2.5,True
SIM_CH_3,C64_15205_CH_3,1546670525.1,C6_0,484,True,SC1-DRIFT-C11,283,2.5,True
SIM_CH_3,C64_15209_CH_3,1546671221.3,C6_0,485,True,SC1-DRIFT-C11,284,2.5,True
SIM_CH_3,C64_15743_CH_3,1546757983.9,C6_0,486,True,SC1-DRIFT-C11,285,2.5,True
SIM_CH_3,C64_15738_CH_3,1546758680.2,C6_0,487,True,SC1-DRIFT-C11,286,2.5,True
SIM_CH_3,C64_15729_CH_3,1546759421.6,C6_0,488,True,SC1-DRIFT-C11,287,2.5,True
SIM_CH_3,C64_15725_CH_3,1546760099.9,C6_0,489,True,SC1-DRIFT-C11,288,2.5,True
SIM_CH_3,C64_15734_CH_3,1546760211.8,C6_0,490,True,SC1-DRIFT-C11,289,2.5,True
SIM_CH_3,C64_15704_CH_3,1546760952.3,C6_0,491,True,SC1-DRIFT-C11,290,2.5,True
SIM_CH_3,C64_15699_CH_3,1546761864.8,C6_0,492,True,SC1-DRIFT-C11,291,2.5,True
SIM_CH_3,C64_15676_CH_3,1546777761.8,C6_0,493,True,SC1-DRIFT-C11,292,2.5,True
SIM_CH_3,C64_15683_CH_3,1546778551.1,C6_0,494,True,SC1-DRIFT-C11,293,2.5,True
SIM_CH_3,C64_15638_CH_3,1546779169.3,C6_0,495,True,SC1-DRIFT-C11,294,2.5,True
SIM_CH_3,C64_15642_CH_3,1546779634.5,C6_0,496,True,SC1-DRIFT-C11,295,2.5,True
SIM_CH_3,C64_15646_CH_3,1546780099.8,C6_0,497,True,SC1-DRIFT-C11,296,2.5,True
SIM_CH_3,C64_15613_CH_3,1546785112.1,C6_0,498,True,SC1-DRIFT-C11,297,2.5,True
SIM_CH_3,C64_15618_CH_3,1546785694.4,C6_0,499,True,SC1-DRIFT-C11,298,2.5,True
SIM_CH_3,C64_15622_CH_3,1546786159.5,C6_0,500,True,SC1-DRIFT-C11,299,2.5,True
SIM_CH_4,C64_9664_CH_4,1545582682.7,C6_0,1,False,,-1,0.0,True
SIM_CH_4,C64_9732_CH_4,1545620724.4,C6_0,2,False,,-1,0.0,True
SIM_CH_4,C64_9737_CH_4,1545621189.6,C6_0,3,False,,-1,0.0,True
SIM_CH_4,C64_9673_CH_4,1545624419.2,C6_0,4,False,,-1,0.0,True
SIM_CH_4,C64_9669_CH_4,1545625226.2,C6_0,5,False,,-1,0.0,True
SIM_CH_4,C64_9677_CH_4,1545625451.3,C6_0,6,False,,-1,0.0,True
SIM_CH_4,C64_9645_CH_4,1545627273.2,C6_0,7,False,,-1,0.0,True
SIM_CH_4,C64_9614_CH_4,1545629899.9,C6_0,8,False,,-1,0.0,True
SIM_CH_4,C64_9610_CH_4,1545630574.1,C6_0,9,False,,-1,0.0,True
SIM_CH_4,C64_9586_CH_4,1545631648.4,C6_0,10,False,,-1,0.0,True
SIM_CH_4,C64_9591_CH_4,1545632344.7,C6_0,11,False,,-1,0.0,True
SIM_CH_4,C64_9535_CH_4,1545640955.1,C6_0,12,False,,-1,0.0,True
SIM_CH_4,C64_9531_CH_4,1545641315.2,C6_0,13,False,,-1,0.0,True
SIM_CH_4,C64_9542_CH_4,1545642029.5,C6_0,14,False,,-1,0.0,True
SIM_CH_4,C64_9514_CH_4,1545643157.9,C6_0,15,False,,-1,0.0,True
SIM_CH_4,C64_9484_CH_4,1545647896.9,C6_0,16,False,,-1,0.0,True
SIM_CH_4,C64_9470_CH_4,1545648620.1,C6_0,17,False,,-1,0.0,True
SIM_CH_4,C64_9474_CH_4,1545649094.3,C6_0,18,False,,-1,0.0,True
SIM_CH_4,C64_9478_CH_4,1545649556.6,C6_0,19,False,,-1,0.0,True
SIM_CH_4,C64_9434_CH_4,1545653259.9,C6_0,20,False,,-1,0.0,True
SIM_CH_4,C64_9439_CH_4,1545653824.2,C6_0,21,False,,-1,0.0,True
SIM_CH_4,C64_9424_CH_4,1545657978.3,C6_0,22,False,,-1,0.0,True
SIM_CH_4,C64_9430_CH_4,1545658674.3,C6_0,23,False,,-1,0.0,True
SIM_CH_4,C64_10729_CH_4,1545673118.4,C6_0,24,False,,-1,0.0,True
SIM_CH_4,C64_10734_CH_4,1545674246.9,C6_0,25,False,,-1,0.0,True
SIM_CH_4,C64_10709_CH_4,1545675021.9,C6_0,26,False,,-1,0.0,True
SIM_CH_4,C64_10702_CH_4,1545676062.5,C6_0,27,False,,-1,0.0,True
SIM_CH_4,C64_10679_CH_4,1545676215.5,C6_0,28,False,,-1,0.0,True
SIM_CH_4,C64_10623_CH_4,1545685789.4,C6_0,29,False,,-1,0.0,True
SIM_CH_4,C64_10597_CH_4,1545688052.3,C6_0,30,False,,-1,0.0,True
SIM_CH_4,C64_10607_CH_4,1545688172.3,C6_0,31,False,,-1,0.0,True
SIM_CH_4,C64_10567_CH_4,1545692536.1,C6_0,32,False,,-1,0.0,True
SIM_CH_4,C64_10528_CH_4,1545693745.5,C6_0,33,False,,-1,0.0,True
SIM_CH_4,C64_10533_CH_4,1545693970.6,C6_0,34,False,,-1,0.0,True
SIM_CH_4,C64_10538_CH_4,1545694645.9,C6_0,35,False,,-1,0.0,True
SIM_CH_4,C64_10517_CH_4,1545695147.1,C6_0,36,False,,-1,0.0,True
SIM_CH_4,C64_10524_CH_4,1545695381.1,C6_0,37,False,,-1,0.0,True
SIM_CH_4,C64_10485_CH_4,1545696818.6,C6_0,38,False,,-1,0.0,True
SIM_CH_4,C64_10427_CH_4,1545703679.4,C6_0,39,False,,-1,0.0,True
SIM_CH_4,C64_10423_CH_4,1545704489.8,C6_0,40,False,,-1,0.0,True
SIM_CH_4,C64_10400_CH_4,1545705339.1,C6_0,41,False,,-1,0.0,True
SIM_CH_4,C64_10406_CH_4,1545705453.2,C6_0,42,False,,-1,0.0,True
SIM_CH_4,C64_10379_CH_4,1545706644.7,C6_0,43,False,,-1,0.0,True
SIM_CH_4,C64_10384_CH_4,1545706989.9,C6_0,44,False,,-1,0.0,True
SIM_CH_4,C64_10369_CH_4,1545707962.4,C6_0,45,False,,-1,0.0,True
SIM_CH_4,C64_10374_CH_4,1545708526.7,C6_0,46,False,,-1,0.0,True
SIM_CH_4,C64_10334_CH_4,1545709496.1,C6_0,47,False,,-1,0.0,True
SIM_CH_4,C64_10329_CH_4,1545710192.5,C6_0,48,False,,-1,0.0,True
SIM_CH_4,C64_10308_CH_4,1545711158.9,C6_0,49,False,,-1,0.0,True
SIM_CH_4,C64_10283_CH_4,1545712812.7,C6_0,50,False,,-1,0.0,True
SIM_CH_4,C64_10291_CH_4,1545713274.9,C6_0,51,False,,-1,0.0,True
SIM_CH_4,C64_10274_CH_4,1545713674.1,C6_0,52,False,,-1,0.0,True
SIM_CH_4,C64_10278_CH_4,1545714349.4,C6_0,53,False,,-1,0.0,True
SIM_CH_4,C64_10250_CH_4,1545716969.6,C6_0,54,False,,-1,0.0,True
SIM_CH_4,C64_10256_CH_4,1545717647.8,C6_0,55,False,,-1,0.0,True
SIM_CH_4,C64_10228_CH_4,1545718620.2,C6_0,56,False,,-1,0.0,True
SIM_CH_4,C64_10232_CH_4,1545719199.4,C6_0,57,False,,-1,0.0,True
SIM_CH_4,C64_10221_CH_4,1545719340.4,C6_0,58,False,,-1,0.0,True
SIM_CH_4,C64_10176_CH_4,1545736183.2,C6_0,59,False,,-1,0.0,True
SIM_CH_4,C64_10182_CH_4,1545736879.5,C6_0,60,False,,-1,0.0,True
SIM_CH_4,C64_10153_CH_4,1545742416.7,C6_0,61,False,,-1,0.0,True
SIM_CH_4,C64_10158_CH_4,1545742998.9,C6_0,62,False,,-1,0.0,True
SIM_CH_4,C64_11825_CH_4,1545752803.8,C6_0,63,False,,-1,0.0,True
SIM_CH_4,C64_11820_CH_4,1545753707.2,C6_0,64,False,,-1,0.0,True
SIM_CH_4,C64_11809_CH_4,1545754088.3,C6_0,65,False,,-1,0.0,True
SIM_CH_4,C64_11814_CH_4,1545754910.6,C6_0,66,False,,-1,0.0,True
SIM_CH_4,C64_11773_CH_4,1545755994.1,C6_0,67,False,,-1,0.0,True
SIM_CH_4,C64_11768_CH_4,1545756447.2,C6_0,68,False,,-1,0.0,True
SIM_CH_4,C64_11779_CH_4,1545756672.3,C6_0,69,False,,-1,0.0,True
SIM_CH_4,C64_11763_CH_4,1545757059.6,C6_0,70,False,,-1,0.0,True
SIM_CH_4,C64_11757_CH_4,1545758224.2,C6_0,71,False,,-1,0.0,True
SIM_CH_4,C64_11725_CH_4,1545758737.4,C6_0,72,False,,-1,0.0,True
SIM_CH_4,C64_11729_CH_4,1545759301.7,C6_0,73,False,,-1,0.0,True
SIM_CH_4,C64_11721_CH_4,1545759751.9,C6_0,74,False,,-1,0.0,True
SIM_CH_4,C64_11717_CH_4,1545760610.2,C6_0,75,False,,-1,0.0,True
SIM_CH_4,C64_11712_CH_4,1545760841.4,C6_0,76,False,,-1,0.0,True
SIM_CH_4,C64_11708_CH_4,1545761306.6,C6_0,77,False,,-1,0.0,True
SIM_CH_4,C64_11688_CH_4,1545762953.8,C6_0,78,False,,-1,0.0,True
SIM_CH_4,C64_11683_CH_4,1545763632.1,C6_0,79,False,,-1,0.0,True
SIM_CH_4,C64_11661_CH_4,1545764025.2,C6_0,80,False,,-1,0.0,True
SIM_CH_4,C64_11625_CH_4,1545765582.9,C6_0,81,False,,-1,0.0,True
SIM_CH_4,C64_11631_CH_4,1545766714.4,C6_0,82,False,,-1,0.0,True
SIM_CH_4,C64_11601_CH_4,1545767110.5,C6_0,83,False,,-1,0.0,True
SIM_CH_4,C64_11597_CH_4,1545767921.4,C6_0,84,False,,-1,0.0,True
SIM_CH_4,C64_11606_CH_4,1545768038.3,C6_0,85,False,,-1,0.0,True
SIM_CH_4,C64_11587_CH_4,1545768428.1,C6_0,86,False,,-1,0.0,True
SIM_CH_4,C64_11592_CH_4,1545769229.5,C6_0,87,False,,-1,0.0,True
SIM_CH_4,C64_11551_CH_4,1545770310.4,C6_0,88,False,,-1,0.0,True
SIM_CH_4,C64_11547_CH_4,1545770892.2,C6_0,89,False,,-1,0.0,True
SIM_CH_4,C64_11556_CH_4,1545771006.2,C6_0,90,False,,-1,0.0,True
SIM_CH_4,C64_11524_CH_4,1545771861.6,C6_0,91,False,,-1,0.0,True
SIM_CH_4,C64_11529_CH_4,1545772200.8,C6_0,92,False,,-1,0.0,True
SIM_CH_4,C64_11502_CH_4,1545772927.1,C6_0,93,False,,-1,0.0,True
SIM_CH_4,C64_11498_CH_4,1545773854.5,C6_0,94,False,,-1,0.0,True
SIM_CH_4,C64_11506_CH_4,1545773971.5,C6_0,95,False,,-1,0.0,True
SIM_CH_4,C64_11492_CH_4,1545774358.8,C6_0,96,False,,-1,0.0,True
SIM_CH_4,C64_11487_CH_4,1545774824.7,C6_0,97,False,,-1,0.0,True
SIM_CH_4,C64_11452_CH_4,1545776357.8,C6_0,98,False,,-1,0.0,True
SIM_CH_4,C64_11458_CH_4,1545777054.1,C6_0,99,False,,-1,0.0,True
SIM_CH_4,C64_11447_CH_4,1545777198.2,C6_0,100,False,,-1,0.0,True
SIM_CH_4,C64_11443_CH_4,1545778020.5,C6_0,101,False,,-1,0.0,True
SIM_CH_4,C64_11437_CH_4,1545778134.5,C6_0,102,False,,-1,0.0,True
SIM_CH_4,C64_11396_CH_4,1545778734.7,C6_0,103,False,,-1,0.0,True
SIM_CH_4,C64_11402_CH_4,1545778857.7,C6_0,104,False,,-1,0.0,True
SIM_CH_4,C64_11408_CH_4,1545780166.2,C6_0,105,False,,-1,0.0,True
SIM_CH_4,C64_11388_CH_4,1545780421.3,C6_0,106,False,,-1,0.0,True
SIM_CH_4,C64_11392_CH_4,1545781099.5,C6_0,107,False,,-1,0.0,True
SIM_CH_4,C64_11352_CH_4,1545782180.3,C6_0,108,False,,-1,0.0,True
SIM_CH_4,C64_11347_CH_4,1545782876.4,C6_0,109,False,,-1,0.0,True
SIM_CH_4,C64_11358_CH_4,1545783134.5,C6_0,110,False,,-1,0.0,True
SIM_CH_4,C64_11325_CH_4,1545783503.7,C6_0,111,False,,-1,0.0,True
SIM_CH_4,C64_11330_CH_4,1545784292.9,C6_0,112,False,,-1,0.0,True
SIM_CH_4,C64_11302_CH_4,1545785148.3,C6_0,113,False,,-1,0.0,True
SIM_CH_4,C64_11307_CH_4,1545785727.5,C6_0,114,False,,-1,0.0,True
SIM_CH_4,C64_11297_CH_4,1545785958.6,C6_0,115,False,,-1,0.0,True
SIM_CH_4,C64_11288_CH_4,1545786699.8,C6_0,116,False,,-1,0.0,True
SIM_CH_4,C64_11293_CH_4,1545787264.1,C6_0,117,False,,-1,0.0,True
SIM_CH_4,C64_11253_CH_4,1545787771.2,C6_0,118,False,,-1,0.0,True
SIM_CH_4,C64_11249_CH_4,1545788698.7,C6_0,119,False,,-1,0.0,True
SIM_CH_4,C64_11258_CH_4,1545788815.7,C6_0,120,False,,-1,0.0,True
SIM_CH_4,C64_11234_CH_4,1545789206.1,C6_0,121,False,,-1,0.0,True
SIM_CH_4,C64_11240_CH_4,1545789893.1,C6_0,122,False,,-1,0.0,True
SIM_CH_4,C64_11244_CH_4,1545790346.3,C6_0,123,False,,-1,0.0,True
SIM_CH_4,C64_11200_CH_4,1545790739.5,C6_0,124,False,,-1,0.0,True
SIM_CH_4,C64_11204_CH_4,1545791435.8,C6_0,125,False,,-1,0.0,True
SIM_CH_4,C64_11189_CH_4,1545792636.3,C6_0,126,False,,-1,0.0,True
SIM_CH_4,C64_11195_CH_4,1545793425.8,C6_0,127,False,,-1,0.0,True
SIM_CH_4,C64_11158_CH_4,1545793578.8,C6_0,128,False,,-1,0.0,True
SIM_CH_4,C64_11164_CH_4,1545793824.9,C6_0,129,False,,-1,0.0,True
SIM_CH_4,C64_11169_CH_4,1545794521.1,C6_0,130,False,,-1,0.0,True
SIM_CH_4,C64_11134_CH_4,1545795142.2,C6_0,131,False,,-1,0.0,True
SIM_CH_4,C64_11140_CH_4,1545795379.2,C6_0,132,False,,-1,0.0,True
SIM_CH_4,C64_11112_CH_4,1545796675.7,C6_0,133,False,,-1,0.0,True
SIM_CH_4,C64_11117_CH_4,1545797371.9,C6_0,134,False,,-1,0.0,True
SIM_CH_4,C64_11097_CH_4,1545799712.9,C6_0,135,False,,-1,0.0,True
SIM_CH_4,C64_11105_CH_4,1545800286.1,C6_0,136,False,,-1,0.0,True
SIM_CH_4,C64_11079_CH_4,1545801381.7,C6_0,137,False,,-1,0.0,True
SIM_CH_4,C64_11053_CH_4,1545803167.3,C6_0,138,False,,-1,0.0,True
SIM_CH_4,C64_11057_CH_4,1545803863.5,C6_0,139,False,,-1,0.0,True
SIM_CH_4,C64_11014_CH_4,1545805061.1,C6_0,140,False,,-1,0.0,True
SIM_CH_4,C64_11020_CH_4,1545805736.3,C6_0,141,False,,-1,0.0,True
SIM_CH_4,C64_10995_CH_4,1545806684.7,C6_0,142,False,,-1,0.0,True
SIM_CH_4,C64_11000_CH_4,1545807044.8,C6_0,143,False,,-1,0.0,True
SIM_CH_4,C64_10991_CH_4,1545807185.9,C6_0,144,False,,-1,0.0,True
SIM_CH_4,C64_11008_CH_4,1545808044.3,C6_0,145,False,,-1,0.0,True
SIM_CH_4,C64_10985_CH_4,1545808185.3,C6_0,146,False,,-1,0.0,True
SIM_CH_4,C64_10979_CH_4,1545808701.5,C6_0,147,False,,-1,0.0,True
SIM_CH_4,C64_10974_CH_4,1545809629.6,C6_0,148,False,,-1,0.0,True
SIM_CH_4,C64_10942_CH_4,1545810139.3,C6_0,149,False,,-1,0.0,True
SIM_CH_4,C64_10947_CH_4,1545810814.7,C6_0,150,False,,-1,0.0,True
SIM_CH_4,C64_10929_CH_4,1545811438.9,C6_0,151,False,,-1,0.0,True
SIM_CH_4,C64_10935_CH_4,1545812483.3,C6_0,152,False,,-1,0.0,True
SIM_CH_4,C64_10887_CH_4,1545812753.4,C6_0,153,False,,-1,0.0,True
SIM_CH_4,C64_10891_CH_4,1545813107.5,C6_0,154,False,,-1,0.0,True
SIM_CH_4,C64_10898_CH_4,1545814011.6,C6_0,155,False,,-1,0.0,True
SIM_CH_4,C64_10876_CH_4,1545814866.3,C6_0,156,False,,-1,0.0,True
SIM_CH_4,C64_10881_CH_4,1545814983.4,C6_0,157,False,,-1,0.0,True
SIM_CH_4,C64_10838_CH_4,1545818257.7,C6_0,158,False,,-1,0.0,True
